,data,godzina,dom,-,wyjazd,wynik,pusta
1916,04/05/1991,,Zagłębie Lubin,-,Wisła Kraków,3:1,
1917,,,Motor Lublin,-,Śląsk Wrocław,2:1,
1918,,,Olimpia Poznań,-,Górnik Zabrze,1:2,
1919,,,Ruch Chorzów,-,Legia Warszawa,0:1,
1920,,,FKS Stal Mielec,-,GKS Katowice,2:2,
1921,,,Hutnik Kraków,-,Lech Poznań,2:3,
1922,,,Zagłębie Sosnowiec,-,Igloopol Debica,0:1,
1923,,,Zawisza Bydgoszcz,-,ŁKS Łódź,2:0,
1924,11/05/1991,,Wisła Kraków,-,ŁKS Łódź,0:0,
1925,,,Igloopol Debica,-,Zawisza Bydgoszcz,2:1,
1926,,,Lech Poznań,-,Zagłębie Sosnowiec,1:1,
1927,,,GKS Katowice,-,Hutnik Kraków,2:3,
1928,,,Legia Warszawa,-,FKS Stal Mielec,1:0,
1929,,,Górnik Zabrze,-,Ruch Chorzów,3:0,
1930,,,Śląsk Wrocław,-,Olimpia Poznań,3:0,
1931,,,Zagłębie Lubin,-,Motor Lublin,2:0,
1932,18/05/1991,,Motor Lublin,-,Wisła Kraków,1:1,
1933,,,Olimpia Poznań,-,Zagłębie Lubin,0:3,
1934,,,Ruch Chorzów,-,Śląsk Wrocław,1:1,
1935,,,FKS Stal Mielec,-,Górnik Zabrze,0:0,
1936,,,Hutnik Kraków,-,Legia Warszawa,4:2,
1937,,,Zagłębie Sosnowiec,-,GKS Katowice,0:1,
1938,,,Zawisza Bydgoszcz,-,Lech Poznań,0:2,
1939,,,ŁKS Łódź,-,Igloopol Debica,1:1,
1940,22/05/1991,,Wisła Kraków,-,Igloopol Debica,4:1,
1941,,,Lech Poznań,-,ŁKS Łódź,1:1,
1942,,,GKS Katowice,-,Zawisza Bydgoszcz,1:0,
1943,,,Legia Warszawa,-,Zagłębie Sosnowiec,0:0,
1944,,,Górnik Zabrze,-,Hutnik Kraków,1:1,
1945,,,Śląsk Wrocław,-,FKS Stal Mielec,2:1,
1946,,,Zagłębie Lubin,-,Ruch Chorzów,2:0,
1947,,,Motor Lublin,-,Olimpia Poznań,1:3,
1948,25/05/1991,,Olimpia Poznań,-,Wisła Kraków,1:3,
1949,,,Ruch Chorzów,-,Motor Lublin,0:0,
1950,,,FKS Stal Mielec,-,Zagłębie Lubin,1:0,
1951,,,Hutnik Kraków,-,Śląsk Wrocław,1:1,
1952,,,Zagłębie Sosnowiec,-,Górnik Zabrze,1:3,
1953,,,Zawisza Bydgoszcz,-,Legia Warszawa,0:0,
1954,,,ŁKS Łódź,-,GKS Katowice,1:0,
1955,,,Igloopol Debica,-,Lech Poznań,0:3,
1956,01/06/1991,,Wisła Kraków,-,Lech Poznań,3:3,
1957,,,GKS Katowice,-,Igloopol Debica,1:0,
1958,,,Legia Warszawa,-,ŁKS Łódź,0:0,
1959,,,Górnik Zabrze,-,Zawisza Bydgoszcz,3:1,
1960,,,Śląsk Wrocław,-,Zagłębie Sosnowiec,7:0,
1961,,,Zagłębie Lubin,-,Hutnik Kraków,2:1,
1962,,,Motor Lublin,-,FKS Stal Mielec,1:1,
1963,,,Olimpia Poznań,-,Ruch Chorzów,0:0,
1964,08/06/1991,,Ruch Chorzów,-,Wisła Kraków,3:2,
1965,,,FKS Stal Mielec,-,Olimpia Poznań,0:3,
1966,,,Hutnik Kraków,-,Motor Lublin,2:4,
1967,,,Zagłębie Sosnowiec,-,Zagłębie Lubin,1:4,
1968,,,Zawisza Bydgoszcz,-,Śląsk Wrocław,0:1,
1969,,,ŁKS Łódź,-,Górnik Zabrze,0:1,
1970,,,Igloopol Debica,-,Legia Warszawa,1:0,
1971,,,Lech Poznań,-,GKS Katowice,1:2,
1972,15/06/1991,,Wisła Kraków,-,GKS Katowice,5:1,
1973,,,Legia Warszawa,-,Lech Poznań,0:0,
1974,,,Górnik Zabrze,-,Igloopol Debica,0:0,
1975,,,Śląsk Wrocław,-,ŁKS Łódź,2:0,
1976,,,Zagłębie Lubin,-,Zawisza Bydgoszcz,2:1,
1977,,,Motor Lublin,-,Zagłębie Sosnowiec,2:1,
1978,,,Olimpia Poznań,-,Hutnik Kraków,1:2,
1979,,,Ruch Chorzów,-,FKS Stal Mielec,5:1,
1980,19/06/1991,,FKS Stal Mielec,-,Wisła Kraków,2:3,
1981,,,Hutnik Kraków,-,Ruch Chorzów,2:0,
1982,,,Zagłębie Sosnowiec,-,Olimpia Poznań,2:2,
1983,,,Zawisza Bydgoszcz,-,Motor Lublin,3:2,
1984,,,ŁKS Łódź,-,Zagłębie Lubin,1:1,
1985,,,Igloopol Debica,-,Śląsk Wrocław,2:2,
1986,,,Lech Poznań,-,Górnik Zabrze,0:0,
1987,,,GKS Katowice,-,Legia Warszawa,1:0,
1988,27/07/1991,,Olimpia Poznań,-,Śląsk Wrocław,1:1,
1989,,,Legia Warszawa,-,Hutnik Kraków,0:2,
1990,,,Zagłębie Sosnowiec,-,ŁKS Łódź,0:1,
1991,,,Zawisza Bydgoszcz,-,Motor Lublin,0:0,
1992,,,Ruch Chorzów,-,GKS Katowice,1:1,
1993,,,Stal Stalowa Wola,-,FKS Stal Mielec,1:1,
1994,,,Widzew Łódź,-,Igloopol Debica,5:0,
1995,,,Wisła Kraków,-,Górnik Zabrze,3:3,
1996,,,Zagłębie Lubin,-,Lech Poznań,2:4,
1997,03/08/1991,,Śląsk Wrocław,-,Lech Poznań,1:2,
1998,,,Górnik Zabrze,-,Zagłębie Lubin,2:0,
1999,,,Igloopol Debica,-,Wisła Kraków,0:4,
2000,,,FKS Stal Mielec,-,Widzew Łódź,0:1,
2001,,,GKS Katowice,-,Stal Stalowa Wola,3:0,
2002,,,Motor Lublin,-,Ruch Chorzów,2:1,
2003,,,ŁKS Łódź,-,Zawisza Bydgoszcz,3:4,
2004,,,Hutnik Kraków,-,Zagłębie Sosnowiec,2:1,
2005,,,Olimpia Poznań,-,Legia Warszawa,1:1,
2006,10/08/1991,,Legia Warszawa,-,Śląsk Wrocław,0:2,
2007,,,Zagłębie Sosnowiec,-,Olimpia Poznań,1:3,
2008,,,Zawisza Bydgoszcz,-,Hutnik Kraków,3:1,
2009,,,Ruch Chorzów,-,ŁKS Łódź,1:0,
2010,,,Stal Stalowa Wola,-,Motor Lublin,0:1,
2011,,,Widzew Łódź,-,GKS Katowice,2:0,
2012,,,Wisła Kraków,-,FKS Stal Mielec,2:0,
2013,,,Zagłębie Lubin,-,Igloopol Debica,2:1,
2014,,,Lech Poznań,-,Górnik Zabrze,1:1,
2015,17/08/1991,,Śląsk Wrocław,-,Górnik Zabrze,1:2,
2016,,,Igloopol Debica,-,Lech Poznań,0:4,
2017,,,FKS Stal Mielec,-,Zagłębie Lubin,0:1,
2018,,,GKS Katowice,-,Wisła Kraków,0:0,
2019,,,Motor Lublin,-,Widzew Łódź,1:2,
2020,,,ŁKS Łódź,-,Stal Stalowa Wola,0:0,
2021,,,Hutnik Kraków,-,Ruch Chorzów,3:3,
2022,,,Olimpia Poznań,-,Zawisza Bydgoszcz,1:0,
2023,,,Legia Warszawa,-,Zagłębie Sosnowiec,3:0,
2024,24/08/1991,,Zagłębie Sosnowiec,-,Śląsk Wrocław,2:0,
2025,,,Zawisza Bydgoszcz,-,Legia Warszawa,2:2,
2026,,,Ruch Chorzów,-,Olimpia Poznań,2:1,
2027,,,Stal Stalowa Wola,-,Hutnik Kraków,1:1,
2028,,,Widzew Łódź,-,ŁKS Łódź,1:1,
2029,,,Wisła Kraków,-,Motor Lublin,0:0,
2030,,,Zagłębie Lubin,-,GKS Katowice,1:1,
2031,,,Lech Poznań,-,FKS Stal Mielec,3:0,
2032,,,Górnik Zabrze,-,Igloopol Debica,5:1,
2033,28/08/1991,,Śląsk Wrocław,-,Igloopol Debica,3:0,
2034,,,FKS Stal Mielec,-,Górnik Zabrze,2:0,
2035,,,GKS Katowice,-,Lech Poznań,3:1,
2036,,,Motor Lublin,-,Zagłębie Lubin,2:0,
2037,,,ŁKS Łódź,-,Wisła Kraków,0:0,
2038,,,Hutnik Kraków,-,Widzew Łódź,2:0,
2039,,,Olimpia Poznań,-,Stal Stalowa Wola,1:1,
2040,,,Legia Warszawa,-,Ruch Chorzów,1:1,
2041,,,Zagłębie Sosnowiec,-,Zawisza Bydgoszcz,0:0,
2042,31/08/1991,,Zawisza Bydgoszcz,-,Śląsk Wrocław,1:3,
2043,,,Ruch Chorzów,-,Zagłębie Sosnowiec,2:1,
2044,,,Stal Stalowa Wola,-,Legia Warszawa,0:0,
2045,,,Widzew Łódź,-,Olimpia Poznań,3:0,
2046,,,Wisła Kraków,-,Hutnik Kraków,1:1,
2047,,,Zagłębie Lubin,-,ŁKS Łódź,0:0,
2048,,,Lech Poznań,-,Motor Lublin,1:0,
2049,,,Górnik Zabrze,-,GKS Katowice,2:2,
2050,,,Igloopol Debica,-,FKS Stal Mielec,0:0,
2051,07/09/1991,,Śląsk Wrocław,-,FKS Stal Mielec,2:0,
2052,,,GKS Katowice,-,Igloopol Debica,1:0,
2053,,,Motor Lublin,-,Górnik Zabrze,0:0,
2054,,,ŁKS Łódź,-,Lech Poznań,1:1,
2055,,,Hutnik Kraków,-,Zagłębie Lubin,0:1,
2056,,,Olimpia Poznań,-,Wisła Kraków,1:2,
2057,,,Legia Warszawa,-,Widzew Łódź,1:0,
2058,,,Zagłębie Sosnowiec,-,Stal Stalowa Wola,2:1,
2059,,,Zawisza Bydgoszcz,-,Ruch Chorzów,2:2,
2060,14/09/1991,,Ruch Chorzów,-,Śląsk Wrocław,0:0,
2061,,,Stal Stalowa Wola,-,Zawisza Bydgoszcz,0:0,
2062,,,Widzew Łódź,-,Zagłębie Sosnowiec,1:1,
2063,,,Wisła Kraków,-,Legia Warszawa,2:2,
2064,,,Zagłębie Lubin,-,Olimpia Poznań,2:0,
2065,,,Lech Poznań,-,Hutnik Kraków,3:2,
2066,,,Górnik Zabrze,-,ŁKS Łódź,2:3,
2067,,,Igloopol Debica,-,Motor Lublin,1:0,
2068,,,FKS Stal Mielec,-,GKS Katowice,0:0,
2069,21/09/1991,,Śląsk Wrocław,-,GKS Katowice,2:1,
2070,,,Motor Lublin,-,FKS Stal Mielec,0:1,
2071,,,ŁKS Łódź,-,Igloopol Debica,0:0,
2072,,,Hutnik Kraków,-,Górnik Zabrze,1:2,
2073,,,Olimpia Poznań,-,Lech Poznań,1:2,
2074,,,Legia Warszawa,-,Zagłębie Lubin,0:0,
2075,,,Zagłębie Sosnowiec,-,Wisła Kraków,1:0,
2076,,,Zawisza Bydgoszcz,-,Widzew Łódź,3:0,
2077,,,Ruch Chorzów,-,Stal Stalowa Wola,2:0,
2078,28/09/1991,,Stal Stalowa Wola,-,Śląsk Wrocław,2:0,
2079,,,Widzew Łódź,-,Ruch Chorzów,4:0,
2080,,,Wisła Kraków,-,Zawisza Bydgoszcz,2:1,
2081,,,Zagłębie Lubin,-,Zagłębie Sosnowiec,2:1,
2082,,,Lech Poznań,-,Legia Warszawa,1:0,
2083,,,Górnik Zabrze,-,Olimpia Poznań,0:0,
2084,,,Igloopol Debica,-,Hutnik Kraków,0:2,
2085,,,FKS Stal Mielec,-,ŁKS Łódź,0:0,
2086,,,GKS Katowice,-,Motor Lublin,2:2,
2087,05/10/1991,,Śląsk Wrocław,-,Motor Lublin,1:3,
2088,,,ŁKS Łódź,-,GKS Katowice,0:0,
2089,,,Hutnik Kraków,-,FKS Stal Mielec,3:0,
2090,,,Olimpia Poznań,-,Igloopol Debica,3:2,
2091,,,Legia Warszawa,-,Górnik Zabrze,0:0,
2092,,,Zagłębie Sosnowiec,-,Lech Poznań,4:1,
2093,,,Zawisza Bydgoszcz,-,Zagłębie Lubin,2:1,
2094,,,Ruch Chorzów,-,Wisła Kraków,1:4,
2095,,,Stal Stalowa Wola,-,Widzew Łódź,0:0,
2096,19/10/1991,,Widzew Łódź,-,Śląsk Wrocław,0:1,
2097,,,Wisła Kraków,-,Stal Stalowa Wola,0:0,
2098,,,Zagłębie Lubin,-,Ruch Chorzów,1:1,
2099,,,Lech Poznań,-,Zawisza Bydgoszcz,2:0,
2100,,,Górnik Zabrze,-,Zagłębie Sosnowiec,0:0,
2101,,,Igloopol Debica,-,Legia Warszawa,1:0,
2102,,,FKS Stal Mielec,-,Olimpia Poznań,1:1,
2103,,,GKS Katowice,-,Hutnik Kraków,2:1,
2104,,,Motor Lublin,-,ŁKS Łódź,2:1,
2105,26/10/1991,,Śląsk Wrocław,-,ŁKS Łódź,1:1,
2106,,,Hutnik Kraków,-,Motor Lublin,1:2,
2107,,,Olimpia Poznań,-,GKS Katowice,1:2,
2108,,,Legia Warszawa,-,FKS Stal Mielec,1:2,
2109,,,Zagłębie Sosnowiec,-,Igloopol Debica,0:0,
2110,,,Zawisza Bydgoszcz,-,Górnik Zabrze,1:0,
2111,,,Ruch Chorzów,-,Lech Poznań,3:1,
2112,,,Stal Stalowa Wola,-,Zagłębie Lubin,2:1,
2113,,,Widzew Łódź,-,Wisła Kraków,3:2,
2114,02/11/1991,,Wisła Kraków,-,Śląsk Wrocław,0:1,
2115,,,Zagłębie Lubin,-,Widzew Łódź,0:1,
2116,,,Lech Poznań,-,Stal Stalowa Wola,3:0,
2117,,,Górnik Zabrze,-,Ruch Chorzów,4:2,
2118,,,Igloopol Debica,-,Zawisza Bydgoszcz,0:1,
2119,,,FKS Stal Mielec,-,Zagłębie Sosnowiec,1:1,
2120,,,GKS Katowice,-,Legia Warszawa,4:2,
2121,,,Motor Lublin,-,Olimpia Poznań,1:1,
2122,,,ŁKS Łódź,-,Hutnik Kraków,0:0,
2123,16/11/1991,,Śląsk Wrocław,-,Hutnik Kraków,3:2,
2124,,,Olimpia Poznań,-,ŁKS Łódź,2:0,
2125,,,Legia Warszawa,-,Motor Lublin,1:0,
2126,,,Zagłębie Sosnowiec,-,GKS Katowice,0:0,
2127,,,Zawisza Bydgoszcz,-,FKS Stal Mielec,2:0,
2128,,,Ruch Chorzów,-,Igloopol Debica,1:0,
2129,,,Stal Stalowa Wola,-,Górnik Zabrze,0:0,
2130,,,Widzew Łódź,-,Lech Poznań,2:2,
2131,,,Wisła Kraków,-,Zagłębie Lubin,2:1,
2132,23/11/1991,,Zagłębie Lubin,-,Śląsk Wrocław,2:1,
2133,,,Lech Poznań,-,Wisła Kraków,1:1,
2134,,,Górnik Zabrze,-,Widzew Łódź,1:0,
2135,,,Igloopol Debica,-,Stal Stalowa Wola,0:4,
2136,,,FKS Stal Mielec,-,Ruch Chorzów,0:0,
2137,,,GKS Katowice,-,Zawisza Bydgoszcz,1:0,
2138,,,Motor Lublin,-,Zagłębie Sosnowiec,1:1,
2139,,,ŁKS Łódź,-,Legia Warszawa,1:0,
2140,,,Hutnik Kraków,-,Olimpia Poznań,0:0,
2141,14/03/1992,,Śląsk Wrocław,-,Olimpia Poznań,1:0,
2142,,,Hutnik Kraków,-,Legia Warszawa,1:2,
2143,,,ŁKS Łódź,-,Zagłębie Sosnowiec,0:0,
2144,,,Motor Lublin,-,Zawisza Bydgoszcz,0:0,
2145,,,GKS Katowice,-,Ruch Chorzów,1:1,
2146,,,FKS Stal Mielec,-,Stal Stalowa Wola,3:0,
2147,,,Igloopol Debica,-,Widzew Łódź,1:2,
2148,,,Górnik Zabrze,-,Wisła Kraków,1:0,
2149,,,Lech Poznań,-,Zagłębie Lubin,1:0,
2150,28/03/1992,,Lech Poznań,-,Śląsk Wrocław,2:1,
2151,,,Zagłębie Lubin,-,Górnik Zabrze,1:2,
2152,,,Wisła Kraków,-,Igloopol Debica,0:0,
2153,,,Widzew Łódź,-,FKS Stal Mielec,2:1,
2154,,,Stal Stalowa Wola,-,GKS Katowice,1:0,
2155,,,Ruch Chorzów,-,Motor Lublin,5:0,
2156,,,Zawisza Bydgoszcz,-,ŁKS Łódź,1:1,
2157,,,Zagłębie Sosnowiec,-,Hutnik Kraków,2:2,
2158,,,Legia Warszawa,-,Olimpia Poznań,1:0,
2159,04/04/1992,,Śląsk Wrocław,-,Legia Warszawa,0:1,
2160,,,Olimpia Poznań,-,Zagłębie Sosnowiec,3:2,
2161,,,Hutnik Kraków,-,Zawisza Bydgoszcz,2:1,
2162,,,ŁKS Łódź,-,Ruch Chorzów,2:1,
2163,,,Motor Lublin,-,Stal Stalowa Wola,0:1,
2164,,,GKS Katowice,-,Widzew Łódź,1:0,
2165,,,FKS Stal Mielec,-,Wisła Kraków,3:0,
2166,,,Igloopol Debica,-,Zagłębie Lubin,0:0,
2167,,,Górnik Zabrze,-,Lech Poznań,2:2,
2168,11/04/1992,,Górnik Zabrze,-,Śląsk Wrocław,3:0,
2169,,,Lech Poznań,-,Igloopol Debica,3:0,
2170,,,Zagłębie Lubin,-,FKS Stal Mielec,0:0,
2171,,,Wisła Kraków,-,GKS Katowice,2:4,
2172,,,Widzew Łódź,-,Motor Lublin,3:0,
2173,,,Stal Stalowa Wola,-,ŁKS Łódź,0:1,
2174,,,Ruch Chorzów,-,Hutnik Kraków,1:1,
2175,,,Zawisza Bydgoszcz,-,Olimpia Poznań,3:1,
2176,,,Zagłębie Sosnowiec,-,Legia Warszawa,1:1,
2177,18/04/1992,,Śląsk Wrocław,-,Zagłębie Sosnowiec,1:0,
2178,,,Legia Warszawa,-,Zawisza Bydgoszcz,2:0,
2179,,,Olimpia Poznań,-,Ruch Chorzów,0:0,
2180,,,Hutnik Kraków,-,Stal Stalowa Wola,1:1,
2181,,,ŁKS Łódź,-,Widzew Łódź,2:0,
2182,,,Motor Lublin,-,Wisła Kraków,3:0,
2183,,,GKS Katowice,-,Zagłębie Lubin,0:1,
2184,,,FKS Stal Mielec,-,Lech Poznań,0:1,
2185,,,Igloopol Debica,-,Górnik Zabrze,0:0,
2186,25/04/1992,,Igloopol Debica,-,Śląsk Wrocław,0:3,
2187,,,Górnik Zabrze,-,FKS Stal Mielec,1:1,
2188,,,Lech Poznań,-,GKS Katowice,1:0,
2189,,,Zagłębie Lubin,-,Motor Lublin,2:0,
2190,,,Wisła Kraków,-,ŁKS Łódź,0:1,
2191,,,Widzew Łódź,-,Hutnik Kraków,3:3,
2192,,,Stal Stalowa Wola,-,Olimpia Poznań,0:0,
2193,,,Ruch Chorzów,-,Legia Warszawa,0:0,
2194,,,Zawisza Bydgoszcz,-,Zagłębie Sosnowiec,2:0,
2195,29/04/1992,,Śląsk Wrocław,-,Zawisza Bydgoszcz,3:1,
2196,,,Zagłębie Sosnowiec,-,Ruch Chorzów,0:2,
2197,,,Legia Warszawa,-,Stal Stalowa Wola,1:2,
2198,,,Olimpia Poznań,-,Widzew Łódź,0:0,
2199,,,Hutnik Kraków,-,Wisła Kraków,0:1,
2200,,,ŁKS Łódź,-,Zagłębie Lubin,0:1,
2201,,,Motor Lublin,-,Lech Poznań,1:1,
2202,,,GKS Katowice,-,Górnik Zabrze,1:1,
2203,,,FKS Stal Mielec,-,Igloopol Debica,3:0,
2204,02/05/1992,,FKS Stal Mielec,-,Śląsk Wrocław,0:0,
2205,,,Igloopol Debica,-,GKS Katowice,0:3,
2206,,,Górnik Zabrze,-,Motor Lublin,0:0,
2207,,,Lech Poznań,-,ŁKS Łódź,4:0,
2208,,,Zagłębie Lubin,-,Hutnik Kraków,1:0,
2209,,,Wisła Kraków,-,Olimpia Poznań,1:1,
2210,,,Widzew Łódź,-,Legia Warszawa,3:0,
2211,,,Stal Stalowa Wola,-,Zagłębie Sosnowiec,0:1,
2212,,,Ruch Chorzów,-,Zawisza Bydgoszcz,1:0,
2213,09/05/1992,,Śląsk Wrocław,-,Ruch Chorzów,3:0,
2214,,,Zawisza Bydgoszcz,-,Stal Stalowa Wola,2:1,
2215,,,Zagłębie Sosnowiec,-,Widzew Łódź,0:1,
2216,,,Legia Warszawa,-,Wisła Kraków,1:1,
2217,,,Olimpia Poznań,-,Zagłębie Lubin,2:1,
2218,,,Hutnik Kraków,-,Lech Poznań,2:2,
2219,,,ŁKS Łódź,-,Górnik Zabrze,0:0,
2220,,,Motor Lublin,-,Igloopol Debica,1:1,
2221,,,GKS Katowice,-,FKS Stal Mielec,0:0,
2222,16/05/1992,,GKS Katowice,-,Śląsk Wrocław,1:1,
2223,,,FKS Stal Mielec,-,Motor Lublin,2:1,
2224,,,Igloopol Debica,-,ŁKS Łódź,1:2,
2225,,,Górnik Zabrze,-,Hutnik Kraków,2:0,
2226,,,Lech Poznań,-,Olimpia Poznań,1:1,
2227,,,Zagłębie Lubin,-,Legia Warszawa,1:0,
2228,,,Wisła Kraków,-,Zagłębie Sosnowiec,2:0,
2229,,,Widzew Łódź,-,Zawisza Bydgoszcz,0:0,
2230,,,Stal Stalowa Wola,-,Ruch Chorzów,0:0,
2231,20/05/1992,,Śląsk Wrocław,-,Stal Stalowa Wola,2:0,
2232,,,Ruch Chorzów,-,Widzew Łódź,1:0,
2233,,,Zawisza Bydgoszcz,-,Wisła Kraków,1:1,
2234,,,Zagłębie Sosnowiec,-,Zagłębie Lubin,1:1,
2235,,,Legia Warszawa,-,Lech Poznań,2:0,
2236,,,Olimpia Poznań,-,Górnik Zabrze,1:2,
2237,,,Hutnik Kraków,-,Igloopol Debica,6:0,
2238,,,ŁKS Łódź,-,FKS Stal Mielec,0:0,
2239,,,Motor Lublin,-,GKS Katowice,0:2,
2240,23/05/1992,,Motor Lublin,-,Śląsk Wrocław,3:0,
2241,,,GKS Katowice,-,ŁKS Łódź,2:1,
2242,,,FKS Stal Mielec,-,Hutnik Kraków,1:1,
2243,,,Igloopol Debica,-,Olimpia Poznań,1:2,
2244,,,Górnik Zabrze,-,Legia Warszawa,1:0,
2245,,,Lech Poznań,-,Zagłębie Sosnowiec,5:1,
2246,,,Zagłębie Lubin,-,Zawisza Bydgoszcz,1:1,
2247,,,Wisła Kraków,-,Ruch Chorzów,3:0,
2248,,,Widzew Łódź,-,Stal Stalowa Wola,1:0,
2249,30/05/1992,,Śląsk Wrocław,-,Widzew Łódź,1:3,
2250,,,Stal Stalowa Wola,-,Wisła Kraków,0:2,
2251,,,Ruch Chorzów,-,Zagłębie Lubin,1:2,
2252,,,Zawisza Bydgoszcz,-,Lech Poznań,2:2,
2253,,,Zagłębie Sosnowiec,-,Górnik Zabrze,0:2,
2254,,,Legia Warszawa,-,Igloopol Debica,5:2,
2255,,,Olimpia Poznań,-,FKS Stal Mielec,1:1,
2256,,,Hutnik Kraków,-,GKS Katowice,3:0,
2257,,,ŁKS Łódź,-,Motor Lublin,2:0,
2258,03/06/1992,,ŁKS Łódź,-,Śląsk Wrocław,1:1,
2259,,,Motor Lublin,-,Hutnik Kraków,2:2,
2260,,,GKS Katowice,-,Olimpia Poznań,3:0,
2261,,,FKS Stal Mielec,-,Legia Warszawa,0:0,
2262,,,Igloopol Debica,-,Zagłębie Sosnowiec,0:2,
2263,,,Górnik Zabrze,-,Zawisza Bydgoszcz,0:0,
2264,,,Lech Poznań,-,Ruch Chorzów,1:1,
2265,,,Zagłębie Lubin,-,Stal Stalowa Wola,0:1,
2266,,,Wisła Kraków,-,Widzew Łódź,0:0,
2267,06/06/1992,,Śląsk Wrocław,-,Wisła Kraków,1:0,
2268,,,Widzew Łódź,-,Zagłębie Lubin,1:0,
2269,,,Stal Stalowa Wola,-,Lech Poznań,1:2,
2270,,,Ruch Chorzów,-,Górnik Zabrze,1:0,
2271,,,Zawisza Bydgoszcz,-,Igloopol Debica,4:2,
2272,,,Zagłębie Sosnowiec,-,FKS Stal Mielec,0:0,
2273,,,Legia Warszawa,-,GKS Katowice,0:2,
2274,,,Olimpia Poznań,-,Motor Lublin,0:0,
2275,,,Hutnik Kraków,-,ŁKS Łódź,2:1,
2276,14/06/1992,,Hutnik Kraków,-,Śląsk Wrocław,1:1,
2277,,,ŁKS Łódź,-,Olimpia Poznań,0:1,
2278,,,Motor Lublin,-,Legia Warszawa,0:3,
2279,,,GKS Katowice,-,Zagłębie Sosnowiec,5:0,
2280,,,FKS Stal Mielec,-,Zawisza Bydgoszcz,4:1,
2281,,,Igloopol Debica,-,Ruch Chorzów,0:3,
2282,,,Górnik Zabrze,-,Stal Stalowa Wola,2:1,
2283,,,Lech Poznań,-,Widzew Łódź,3:3,
2284,,,Zagłębie Lubin,-,Wisła Kraków,1:1,
2285,21/06/1992,,Śląsk Wrocław,-,Zagłębie Lubin,0:0,
2286,,,Wisła Kraków,-,Lech Poznań,0:2,
2287,,,Widzew Łódź,-,Górnik Zabrze,1:0,
2288,,,Stal Stalowa Wola,-,Igloopol Debica,2:0,
2289,,,Ruch Chorzów,-,FKS Stal Mielec,2:0,
2290,,,Zawisza Bydgoszcz,-,GKS Katowice,2:3,
2291,,,Zagłębie Sosnowiec,-,Motor Lublin,2:5,
2292,,,Legia Warszawa,-,ŁKS Łódź,1:0,
2293,,,Olimpia Poznań,-,Hutnik Kraków,3:3,
2294,24/07/1993,,Lech Poznań,-,Pogoń Szczecin,1:1,
2295,,,Widzew Łódź,-,Siarka Tarnobrzeg,2:1,
2296,,,FKS Stal Mielec,-,Hutnik Kraków,1:0,
2297,,,Legia Warszawa,-,Zagłębie Lubin,2:2,
2298,,,Ruch Chorzów,-,Górnik Zabrze,3:1,
2299,,,GKS Katowice,-,Polonia Warszawa,3:1,
2300,,,Wisła Kraków,-,TS Tygodnik Miliarder Pniewy,1:1,
2301,,,Stal Stalowa Wola,-,ŁKS Łódź,0:0,
2302,,,Zawisza Bydgoszcz,-,Warta Poznań,0:1,
2303,28/07/1993,,Pogoń Szczecin,-,Warta Poznań,2:0,
2304,,,ŁKS Łódź,-,Zawisza Bydgoszcz,2:0,
2305,,,TS Tygodnik Miliarder Pniewy,-,Stal Stalowa Wola,0:0,
2306,,,Polonia Warszawa,-,Wisła Kraków,1:2,
2307,,,Górnik Zabrze,-,GKS Katowice,4:2,
2308,,,Zagłębie Lubin,-,Ruch Chorzów,1:0,
2309,,,Hutnik Kraków,-,Legia Warszawa,0:0,
2310,,,Siarka Tarnobrzeg,-,FKS Stal Mielec,3:1,
2311,,,Lech Poznań,-,Widzew Łódź,3:1,
2312,31/07/1993,,Widzew Łódź,-,Pogoń Szczecin,0:0,
2313,,,FKS Stal Mielec,-,Lech Poznań,1:0,
2314,,,Legia Warszawa,-,Siarka Tarnobrzeg,6:3,
2315,,,Ruch Chorzów,-,Hutnik Kraków,0:0,
2316,,,GKS Katowice,-,Zagłębie Lubin,1:0,
2317,,,Wisła Kraków,-,Górnik Zabrze,1:1,
2318,,,Stal Stalowa Wola,-,Polonia Warszawa,2:2,
2319,,,Zawisza Bydgoszcz,-,TS Tygodnik Miliarder Pniewy,3:1,
2320,,,Warta Poznań,-,ŁKS Łódź,2:0,
2321,04/08/1993,,Pogoń Szczecin,-,ŁKS Łódź,2:0,
2322,,,TS Tygodnik Miliarder Pniewy,-,Warta Poznań,2:0,
2323,,,Polonia Warszawa,-,Zawisza Bydgoszcz,1:1,
2324,,,Górnik Zabrze,-,Stal Stalowa Wola,2:0,
2325,,,Zagłębie Lubin,-,Wisła Kraków,0:0,
2326,,,Hutnik Kraków,-,GKS Katowice,3:1,
2327,,,Siarka Tarnobrzeg,-,Ruch Chorzów,0:1,
2328,,,Lech Poznań,-,Legia Warszawa,2:1,
2329,,,Widzew Łódź,-,FKS Stal Mielec,3:3,
2330,07/08/1993,,FKS Stal Mielec,-,Pogoń Szczecin,0:0,
2331,,,Legia Warszawa,-,Widzew Łódź,2:0,
2332,,,Ruch Chorzów,-,Lech Poznań,3:2,
2333,,,GKS Katowice,-,Siarka Tarnobrzeg,0:1,
2334,,,Wisła Kraków,-,Hutnik Kraków,1:2,
2335,,,Stal Stalowa Wola,-,Zagłębie Lubin,0:0,
2336,,,Zawisza Bydgoszcz,-,Górnik Zabrze,0:1,
2337,,,Warta Poznań,-,Polonia Warszawa,2:0,
